abbr,time,rre150m0
SIA,195601,50.9
SIA,195602,1.5
SIA,195603,69.8
SIA,195604,75.4
SIA,195605,65.9
SIA,195606,100.1
SIA,195607,135.0
SIA,195608,163.9
SIA,195609,139.0
SIA,195610,55.1
SIA,195611,18.9
SIA,195612,2.6
SIA,195701,61.5
SIA,195702,66.5
SIA,195703,28.8
SIA,195704,27.0
SIA,195705,57.4
SIA,195706,203.7
SIA,195707,155.7
SIA,195708,176.1
SIA,195709,38.3
SIA,195710,23.0
SIA,195711,116.5
SIA,195712,71.1
SIA,195801,29.7
SIA,195802,82.9
SIA,195803,12.4
SIA,195804,103.4
SIA,195805,85.8
SIA,195806,124.2
SIA,195807,117.5
SIA,195808,174.2
SIA,195809,95.2
SIA,195810,132.7
SIA,195811,29.1
SIA,195812,145.3
SIA,195901,29.1
SIA,195902,1.1
SIA,195903,65.2
SIA,195904,63.0
SIA,195905,48.3
SIA,195906,65.3
SIA,195907,58.7
SIA,195908,59.3
SIA,195909,11.8
SIA,195910,109.6
SIA,195911,128.1
SIA,195912,102.6
SIA,196001,91.7
SIA,196002,87.3
SIA,196003,71.3
SIA,196004,28.7
SIA,196005,97.9
SIA,196006,111.3
SIA,196007,168.7
SIA,196008,149.2
SIA,196009,309.7
SIA,196010,270.8
SIA,196011,105.6
SIA,196012,122.8
SIA,196101,55.9
SIA,196102,57.6
SIA,196103,9.4
SIA,196104,70.6
SIA,196105,101.9
SIA,196106,100.1
SIA,196107,54.5
SIA,196108,54.7
SIA,196109,9.3
SIA,196110,89.7
SIA,196111,85.3
SIA,196112,59.2
SIA,196201,53.7
SIA,196202,23.3
SIA,196203,57.0
SIA,196204,139.9
SIA,196205,91.7
SIA,196206,37.8
SIA,196207,50.0
SIA,196208,78.5
SIA,196209,50.2
SIA,196210,20.3
SIA,196211,76.8
SIA,196212,59.4
SIA,196301,30.4
SIA,196302,18.2
SIA,196303,58.1
SIA,196304,71.8
SIA,196305,72.9
SIA,196306,187.7
SIA,196307,86.8
SIA,196308,201.7
SIA,196309,83.2
SIA,196310,34.9
SIA,196311,344.1
SIA,196312,21.7
SIA,196401,8.9
SIA,196402,8.0
SIA,196403,56.0
SIA,196404,76.0
SIA,196405,32.0
SIA,196406,106.9
SIA,196407,45.2
SIA,196408,113.6
SIA,196409,22.3
SIA,196410,119.8
SIA,196411,59.3
SIA,196412,34.9
SIA,196501,27.9
SIA,196502,3.5
SIA,196503,58.0
SIA,196504,6.3
SIA,196505,93.2
SIA,196506,74.3
SIA,196507,156.0
SIA,196508,151.4
SIA,196509,300.5
SIA,196510,6.7
SIA,196511,77.4
SIA,196512,58.8
SIA,196601,14.6
SIA,196602,68.7
SIA,196603,11.6
SIA,196604,77.4
SIA,196605,90.8
SIA,196606,73.3
SIA,196607,183.1
SIA,196608,146.6
SIA,196609,51.5
SIA,196610,133.3
SIA,196611,135.6
SIA,196612,76.9
SIA,196701,9.5
SIA,196702,64.9
SIA,196703,71.3
SIA,196704,79.5
SIA,196705,119.5
SIA,196706,40.2
SIA,196707,103.5
SIA,196708,147.8
SIA,196709,97.9
SIA,196710,61.3
SIA,196711,147.4
SIA,196712,11.3
SIA,196801,48.9
SIA,196802,114.6
SIA,196803,67.7
SIA,196804,95.0
SIA,196805,109.6
SIA,196806,117.9
SIA,196807,88.5
SIA,196808,118.8
SIA,196809,150.6
SIA,196810,40.0
SIA,196811,180.9
SIA,196812,24.5
SIA,196901,66.7
SIA,196902,39.5
SIA,196903,17.2
SIA,196904,25.0
SIA,196905,171.5
SIA,196906,104.1
SIA,196907,82.9
SIA,196908,107.5
SIA,196909,47.8
SIA,196910,0.0
SIA,196911,157.1
SIA,196912,5.0
SIA,197001,74.1
SIA,197002,60.4
SIA,197003,50.7
SIA,197004,75.4
SIA,197005,47.7
SIA,197006,88.2
SIA,197007,68.2
SIA,197008,175.0
SIA,197009,77.4
SIA,197010,49.4
SIA,197011,163.1
SIA,197012,36.5
SIA,197101,57.4
SIA,197102,29.6
SIA,197103,100.7
SIA,197104,59.8
SIA,197105,61.9
SIA,197106,119.1
SIA,197107,74.7
SIA,197108,145.9
SIA,197109,22.7
SIA,197110,6.4
SIA,197111,125.7
SIA,197112,26.8
SIA,197201,30.0
SIA,197202,44.6
SIA,197203,79.6
SIA,197204,56.5
SIA,197205,78.1
SIA,197206,132.8
SIA,197207,149.5
SIA,197208,56.9
SIA,197209,62.5
SIA,197210,47.5
SIA,197211,24.0
SIA,197212,29.8
SIA,197301,30.8
SIA,197302,13.7
SIA,197303,4.9
SIA,197304,63.8
SIA,197305,88.7
SIA,197306,101.4
SIA,197307,194.9
SIA,197308,60.8
SIA,197309,142.2
SIA,197310,70.5
SIA,197311,22.4
SIA,197312,62.3
SIA,197401,17.6
SIA,197402,72.4
SIA,197403,46.1
SIA,197404,35.6
SIA,197405,50.8
SIA,197406,95.8
SIA,197407,87.7
SIA,197408,118.4
SIA,197409,132.5
SIA,197410,31.5
SIA,197411,83.0
SIA,197412,14.5
SIA,197501,87.8
SIA,197502,15.5
SIA,197503,118.1
SIA,197504,182.3
SIA,197505,120.8
SIA,197506,95.2
SIA,197507,57.1
SIA,197508,155.7
SIA,197509,115.9
SIA,197510,38.0
SIA,197511,96.9
SIA,197512,16.3
SIA,197601,9.5
SIA,197602,12.1
SIA,197603,4.5
SIA,197604,65.6
SIA,197605,42.0
SIA,197606,61.7
SIA,197607,135.3
SIA,197608,89.4
SIA,197609,256.3
SIA,197610,232.5
SIA,197611,126.3
SIA,197612,38.4
SIA,197701,127.3
SIA,197702,98.9
SIA,197703,96.0
SIA,197704,110.7
SIA,197705,155.6
SIA,197706,74.1
SIA,197707,128.2
SIA,197708,239.4
SIA,197709,12.4
SIA,197710,117.2
SIA,197711,26.9
SIA,197712,41.1
SIA,197801,109.5
SIA,197802,76.5
SIA,197803,72.2
SIA,197804,81.7
SIA,197805,94.4
SIA,197806,117.9
SIA,197807,110.3
SIA,197808,64.5
SIA,197809,19.6
SIA,197810,64.8
SIA,197811,2.9
SIA,197812,61.0
SIA,197901,107.5
SIA,197902,30.8
SIA,197903,180.0
SIA,197904,77.0
SIA,197905,84.7
SIA,197906,89.8
SIA,197907,118.1
SIA,197908,146.1
SIA,197909,119.7
SIA,197910,253.9
SIA,197911,97.0
SIA,197912,88.2
SIA,198001,53.9
SIA,198002,4.9
SIA,198003,41.2
SIA,198004,3.2
SIA,198005,60.0
SIA,198006,148.5
SIA,198007,141.3
SIA,198008,46.9
SIA,198009,35.8
SIA,198010,248.9
SIA,198011,25.2
SIA,198012,10.7
SIA,198101,18.8
SIA,198102,3.0
SIA,198103,155.4
SIA,198104,30.6
SIA,198105,181.9
SIA,198106,76.5
SIA,198107,238.6
SIA,198108,38.6
SIA,198109,219.0
SIA,198110,74.0
SIA,198111,12.2
SIA,198112,128.0
SIA,198201,47.2
SIA,198202,7.3
SIA,198203,46.0
SIA,198204,0.6
SIA,198205,106.6
SIA,198206,157.2
SIA,198207,119.0
SIA,198208,204.4
SIA,198209,101.1
SIA,198210,114.1
SIA,198211,106.6
SIA,198212,84.6
SIA,198301,61.5
SIA,198302,8.6
SIA,198303,36.4
SIA,198304,157.5
SIA,198305,357.3
SIA,198306,39.0
SIA,198307,28.0
SIA,198308,85.9
SIA,198309,103.3
SIA,198310,32.7
SIA,198311,23.2
SIA,198312,63.7
SIA,198401,16.6
SIA,198402,50.9
SIA,198403,73.4
SIA,198404,42.4
SIA,198405,173.3
SIA,198406,62.5
SIA,198407,30.1
SIA,198408,45.2
SIA,198409,192.2
SIA,198410,104.6
SIA,198411,43.6
SIA,198412,50.3
SIA,198501,106.6
SIA,198502,11.5
SIA,198503,123.7
SIA,198504,65.0
SIA,198505,182.4
SIA,198506,152.4
SIA,198507,136.0
SIA,198508,184.5
SIA,198509,39.4
SIA,198510,10.4
SIA,198511,42.2
SIA,198512,50.3
SIA,198601,81.6
SIA,198602,18.3
SIA,198603,43.2
SIA,198604,235.4
SIA,198605,103.9
SIA,198606,42.6
SIA,198607,98.1
SIA,198608,215.1
SIA,198609,43.3
SIA,198610,24.2
SIA,198611,24.5
SIA,198612,36.3
SIA,198701,15.1
SIA,198702,71.2
SIA,198703,36.4
SIA,198704,50.2
SIA,198705,59.5
SIA,198706,222.1
SIA,198707,229.9
SIA,198708,131.8
SIA,198709,106.8
SIA,198710,109.6
SIA,198711,45.1
SIA,198712,18.5
SIA,198801,85.9
SIA,198802,59.0
SIA,198803,48.4
SIA,198804,38.3
SIA,198805,110.6
SIA,198806,90.2
SIA,198807,95.9
SIA,198808,189.0
SIA,198809,69.7
SIA,198810,192.5
SIA,198811,6.0
SIA,198812,43.4
SIA,198901,0.0
SIA,198902,84.8
SIA,198903,38.4
SIA,198904,216.0
SIA,198905,29.6
SIA,198906,108.3
SIA,198907,117.5
SIA,198908,56.8
SIA,198909,40.1
SIA,198910,12.0
SIA,198911,65.2
SIA,198912,151.8
SIA,199001,48.6
SIA,199002,89.1
SIA,199003,5.9
SIA,199004,71.4
SIA,199005,62.2
SIA,199006,221.3
SIA,199007,54.5
SIA,199008,66.2
SIA,199009,56.8
SIA,199010,117.7
SIA,199011,126.4
SIA,199012,50.8
SIA,199101,20.7
SIA,199102,26.9
SIA,199103,102.7
SIA,199104,27.1
SIA,199105,39.2
SIA,199106,142.4
SIA,199107,89.9
SIA,199108,6.0
SIA,199109,160.6
SIA,199110,62.4
SIA,199111,51.8
SIA,199112,92.7
SIA,199201,20.6
SIA,199202,25.0
SIA,199203,104.7
SIA,199204,93.2
SIA,199205,34.8
SIA,199206,143.5
SIA,199207,116.2
SIA,199208,141.6
SIA,199209,91.0
SIA,199210,123.6
SIA,199211,52.8
SIA,199212,99.9
SIA,199301,10.4
SIA,199302,15.4
SIA,199303,15.2
SIA,199304,29.0
SIA,199305,85.1
SIA,199306,160.8
SIA,199307,101.4
SIA,199308,89.9
SIA,199309,219.4
SIA,199310,298.4
SIA,199311,20.6
SIA,199312,52.8
SIA,199401,135.9
SIA,199402,67.1
SIA,199403,15.8
SIA,199404,37.9
SIA,199405,87.5
SIA,199406,55.8
SIA,199407,75.3
SIA,199408,128.9
SIA,199409,247.8
SIA,199410,40.2
SIA,199411,64.9
SIA,199412,21.0
SIA,199501,77.5
SIA,199502,38.1
SIA,199503,29.6
SIA,199504,94.4
SIA,199505,88.1
SIA,199506,82.5
SIA,199507,63.7
SIA,199508,80.0
SIA,199509,148.0
SIA,199510,6.2
SIA,199511,33.9
SIA,199512,41.7
SIA,199601,50.6
SIA,199602,14.2
SIA,199603,13.8
SIA,199604,14.4
SIA,199605,103.9
SIA,199606,88.7
SIA,199607,131.5
SIA,199608,208.3
SIA,199609,10.1
SIA,199610,101.8
SIA,199611,267.7
SIA,199612,54.8
SIA,199701,32.5
SIA,199702,9.7
SIA,199703,15.0
SIA,199704,28.6
SIA,199705,86.7
SIA,199706,260.6
SIA,199707,110.7
SIA,199708,90.4
SIA,199709,35.0
SIA,199710,26.7
SIA,199711,151.6
SIA,199712,68.5
SIA,199801,44.4
SIA,199802,15.0
SIA,199803,5.7
SIA,199804,140.2
SIA,199805,39.0
SIA,199806,141.3
SIA,199807,136.3
SIA,199808,102.9
SIA,199809,149.8
SIA,199810,129.1
SIA,199811,21.5
SIA,199812,7.1
SIA,199901,53.2
SIA,199902,54.1
SIA,199903,78.0
SIA,199904,86.8
SIA,199905,87.2
SIA,199906,182.1
SIA,199907,69.0
SIA,199908,220.8
SIA,199909,216.5
SIA,199910,138.7
SIA,199911,38.4
SIA,199912,74.7
SIA,200001,20.4
SIA,200002,29.0
SIA,200003,58.4
SIA,200004,140.4
SIA,200005,109.5
SIA,200006,77.2
SIA,200007,190.2
SIA,200008,163.3
SIA,200009,94.4
SIA,200010,250.9
SIA,200011,391.0
SIA,200012,82.3
SIA,200101,156.2
SIA,200102,61.8
SIA,200103,115.4
SIA,200104,67.5
SIA,200105,42.2
SIA,200106,208.0
SIA,200107,105.4
SIA,200108,188.8
SIA,200109,86.6
SIA,200110,82.3
SIA,200111,26.1
SIA,200112,4.5
SIA,200201,6.9
SIA,200202,44.5
SIA,200203,74.1
SIA,200204,25.5
SIA,200205,239.8
SIA,200206,104.2
SIA,200207,91.0
SIA,200208,109.2
SIA,200209,31.2
SIA,200210,79.3
SIA,200211,454.7
SIA,200212,33.7
SIA,200301,24.8
SIA,200302,9.0
SIA,200303,1.5
SIA,200304,43.5
SIA,200305,85.6
SIA,200306,39.0
SIA,200307,135.4
SIA,200308,107.1
SIA,200309,17.8
SIA,200310,132.1
SIA,200311,74.6
SIA,200312,44.4
SIA,200401,33.1
SIA,200402,24.1
SIA,200403,28.3
SIA,200404,40.8
SIA,200405,75.7
SIA,200406,55.0
SIA,200407,111.1
SIA,200408,150.7
SIA,200409,36.8
SIA,200410,139.5
SIA,200411,60.2
SIA,200412,33.8
SIA,200501,36.0
SIA,200502,16.7
SIA,200503,22.2
SIA,200504,50.9
SIA,200505,90.2
SIA,200506,50.7
SIA,200507,91.8
SIA,200508,121.7
SIA,200509,50.6
SIA,200510,68.5
SIA,200511,25.9
SIA,200512,82.8
SIA,200601,33.9
SIA,200602,32.3
SIA,200603,54.2
SIA,200604,48.7
SIA,200605,58.6
SIA,200606,58.8
SIA,200607,122.0
SIA,200608,95.8
SIA,200609,67.9
SIA,200610,72.3
SIA,200611,24.9
SIA,200612,84.1
SIA,200701,72.0
SIA,200702,34.3
SIA,200703,55.1
SIA,200704,1.2
SIA,200705,102.6
SIA,200706,116.4
SIA,200707,118.8
SIA,200708,169.9
SIA,200709,79.1
SIA,200710,35.2
SIA,200711,84.8
SIA,200712,22.1
SIA,200801,67.0
SIA,200802,14.5
SIA,200803,49.9
SIA,200804,151.1
SIA,200805,120.5
SIA,200806,97.8
SIA,200807,226.8
SIA,200808,110.7
SIA,200809,137.4
SIA,200810,147.0
SIA,200811,171.6
SIA,200812,93.2
SIA,200901,43.6
SIA,200902,118.6
SIA,200903,68.8
SIA,200904,50.4
SIA,200905,36.2
SIA,200906,107.4
SIA,200907,127.2
SIA,200908,45.0
SIA,200909,54.1
SIA,200910,48.7
SIA,200911,132.2
SIA,200912,82.9
SIA,201001,10.4
SIA,201002,15.9
SIA,201003,18.2
SIA,201004,20.0
SIA,201005,166.8
SIA,201006,65.1
SIA,201007,66.8
SIA,201008,171.6
SIA,201009,126.9
SIA,201010,81.6
SIA,201011,115.2
SIA,201012,75.4
SIA,201101,14.3
SIA,201102,10.1
SIA,201103,27.0
SIA,201104,3.9
SIA,201105,102.3
SIA,201106,136.4
SIA,201107,144.6
SIA,201108,100.7
SIA,201109,141.0
SIA,201110,94.4
SIA,201111,41.4
SIA,201112,42.0
SIA,201201,44.0
SIA,201202,2.7
SIA,201203,52.6
SIA,201204,91.6
SIA,201205,65.5
SIA,201206,142.3
SIA,201207,106.5
SIA,201208,140.8
SIA,201209,88.6
SIA,201210,45.9
SIA,201211,140.2
SIA,201212,29.5
SIA,201301,35.0
SIA,201302,15.2
SIA,201303,38.0
SIA,201304,94.9
SIA,201305,135.0
SIA,201306,47.5
SIA,201307,27.8
SIA,201308,104.6
SIA,201309,50.5
SIA,201310,121.7
SIA,201311,44.0
SIA,201312,59.3
SIA,201401,126.0
SIA,201402,96.5
SIA,201403,49.0
SIA,201404,39.6
SIA,201405,66.9
SIA,201406,114.3
SIA,201407,131.6
SIA,201408,158.1
SIA,201409,50.7
SIA,201410,109.4
SIA,201411,241.1
SIA,201412,29.4
SIA,201501,80.8
SIA,201502,30.1
SIA,201503,24.9
SIA,201504,21.4
SIA,201505,150.5
SIA,201506,85.9
SIA,201507,98.8
SIA,201508,103.9
SIA,201509,186.9
SIA,201510,91.2
SIA,201511,1.5
SIA,201512,2.3
SIA,201601,49.6
SIA,201602,56.2
SIA,201603,53.6
SIA,201604,113.6
SIA,201605,130.1
SIA,201606,155.6
SIA,201607,126.2
SIA,201608,96.5
SIA,201609,19.4
SIA,201610,64.5
SIA,201611,73.8
SIA,201612,0.5
SIA,201701,16.2
SIA,201702,45.8
SIA,201703,31.6
SIA,201704,55.2
SIA,201705,63.8
SIA,201706,195.7
SIA,201707,94.7
SIA,201708,146.2
SIA,201709,120.9
SIA,201710,13.9
SIA,201711,39.4
SIA,201712,121.2
SIA,201801,82.0
SIA,201802,16.5
SIA,201803,80.8
SIA,201804,100.2
SIA,201805,83.0
SIA,201806,26.7
SIA,201807,81.6
SIA,201808,118.4
SIA,201809,37.2
SIA,201810,254.3
SIA,201811,55.2
SIA,201812,53.6
SIA,201901,38.3
SIA,201902,63.2
SIA,201903,60.4
SIA,201904,139.2
SIA,201905,66.5
SIA,201906,102.5
SIA,201907,89.1
SIA,201908,158.3
SIA,201909,82.0
SIA,201910,135.7
SIA,201911,213.6
SIA,201912,70.3
SIA,202001,9.5
SIA,202002,22.3
SIA,202003,55.3
SIA,202004,24.6
SIA,202005,63.5
SIA,202006,144.7
SIA,202007,75.5
SIA,202008,193.0
SIA,202009,68.1
SIA,202010,178.7
SIA,202011,6.3
SIA,202012,134.5
SIO,186001,
SIO,186002,
SIO,186003,
SIO,186004,
SIO,186005,
SIO,186006,
SIO,186007,
SIO,186008,
SIO,186009,
SIO,186010,
SIO,186011,
SIO,186012,
SIO,186101,
SIO,186102,
SIO,186103,
SIO,186104,
SIO,186105,
SIO,186106,
SIO,186107,
SIO,186108,
SIO,186109,
SIO,186110,
SIO,186111,
SIO,186112,
SIO,186201,
SIO,186202,
SIO,186203,
SIO,186204,
SIO,186205,
SIO,186206,
SIO,186207,
SIO,186208,
SIO,186209,
SIO,186210,
SIO,186211,
SIO,186212,
SIO,186301,
SIO,186302,
SIO,186303,
SIO,186304,
SIO,186305,
SIO,186306,
SIO,186307,
SIO,186308,
SIO,186309,
SIO,186310,
SIO,186311,
SIO,186312,
SIO,186401,
SIO,186402,
SIO,186403,
SIO,186404,
SIO,186405,
SIO,186406,
SIO,186407,
SIO,186408,
SIO,186409,
SIO,186410,
SIO,186411,
SIO,186412,
SIO,186501,
SIO,186502,
SIO,186503,
SIO,186504,
SIO,186505,
SIO,186506,
SIO,186507,
SIO,186508,
SIO,186509,
SIO,186510,
SIO,186511,
SIO,186512,
SIO,186601,
SIO,186602,
SIO,186603,
SIO,186604,
SIO,186605,
SIO,186606,
SIO,186607,
SIO,186608,
SIO,186609,
SIO,186610,
SIO,186611,
SIO,186612,
SIO,186701,
SIO,186702,
SIO,186703,
SIO,186704,
SIO,186705,
SIO,186706,
SIO,186707,
SIO,186708,
SIO,186709,
SIO,186710,
SIO,186711,
SIO,186712,
SIO,186801,
SIO,186802,
SIO,186803,
SIO,186804,
SIO,186805,
SIO,186806,
SIO,186807,
SIO,186808,
SIO,186809,
SIO,186810,
SIO,186811,
SIO,186812,
SIO,186901,
SIO,186902,
SIO,186903,
SIO,186904,
SIO,186905,
SIO,186906,
SIO,186907,
SIO,186908,
SIO,186909,
SIO,186910,
SIO,186911,
SIO,186912,
SIO,187001,
SIO,187002,
SIO,187003,
SIO,187004,
SIO,187005,
SIO,187006,
SIO,187007,
SIO,187008,
SIO,187009,
SIO,187010,
SIO,187011,
SIO,187012,
SIO,187101,
SIO,187102,
SIO,187103,
SIO,187104,
SIO,187105,
SIO,187106,
SIO,187107,
SIO,187108,
SIO,187109,
SIO,187110,
SIO,187111,
SIO,187112,
SIO,187201,
SIO,187202,
SIO,187203,
SIO,187204,
SIO,187205,
SIO,187206,
SIO,187207,
SIO,187208,
SIO,187209,
SIO,187210,
SIO,187211,
SIO,187212,
SIO,187301,
SIO,187302,
SIO,187303,
SIO,187304,
SIO,187305,
SIO,187306,
SIO,187307,
SIO,187308,
SIO,187309,
SIO,187310,
SIO,187311,
SIO,187312,
SIO,187401,
SIO,187402,
SIO,187403,
SIO,187404,
SIO,187405,
SIO,187406,
SIO,187407,
SIO,187408,
SIO,187409,
SIO,187410,
SIO,187411,
SIO,187412,
SIO,187501,
SIO,187502,
SIO,187503,
SIO,187504,
SIO,187505,
SIO,187506,
SIO,187507,
SIO,187508,
SIO,187509,
SIO,187510,
SIO,187511,
SIO,187512,
SIO,187601,
SIO,187602,
SIO,187603,
SIO,187604,
SIO,187605,
SIO,187606,
SIO,187607,
SIO,187608,
SIO,187609,
SIO,187610,
SIO,187611,
SIO,187612,
SIO,187701,
SIO,187702,
SIO,187703,
SIO,187704,
SIO,187705,
SIO,187706,
SIO,187707,
SIO,187708,
SIO,187709,
SIO,187710,
SIO,187711,
SIO,187712,
SIO,187801,
SIO,187802,
SIO,187803,
SIO,187804,
SIO,187805,
SIO,187806,
SIO,187807,
SIO,187808,
SIO,187809,
SIO,187810,
SIO,187811,
SIO,187812,
SIO,187901,
SIO,187902,
SIO,187903,
SIO,187904,
SIO,187905,
SIO,187906,
SIO,187907,
SIO,187908,
SIO,187909,
SIO,187910,
SIO,187911,
SIO,187912,
SIO,188001,
SIO,188002,
SIO,188003,
SIO,188004,
SIO,188005,
SIO,188006,
SIO,188007,
SIO,188008,
SIO,188009,
SIO,188010,
SIO,188011,
SIO,188012,
SIO,188101,
SIO,188102,
SIO,188103,
SIO,188104,
SIO,188105,
SIO,188106,
SIO,188107,
SIO,188108,
SIO,188109,
SIO,188110,
SIO,188111,
SIO,188112,
SIO,188201,
SIO,188202,
SIO,188203,
SIO,188204,
SIO,188205,
SIO,188206,
SIO,188207,
SIO,188208,
SIO,188209,
SIO,188210,
SIO,188211,
SIO,188212,
SIO,188301,
SIO,188302,
SIO,188303,
SIO,188304,
SIO,188305,
SIO,188306,
SIO,188307,
SIO,188308,
SIO,188309,
SIO,188310,
SIO,188311,
SIO,188312,
SIO,188401,
SIO,188402,
SIO,188403,
SIO,188404,
SIO,188405,
SIO,188406,
SIO,188407,
SIO,188408,
SIO,188409,
SIO,188410,
SIO,188411,
SIO,188412,
SIO,188501,
SIO,188502,
SIO,188503,
SIO,188504,
SIO,188505,
SIO,188506,
SIO,188507,
SIO,188508,
SIO,188509,
SIO,188510,
SIO,188511,
SIO,188512,
SIO,188601,
SIO,188602,
SIO,188603,
SIO,188604,
SIO,188605,
SIO,188606,
SIO,188607,
SIO,188608,
SIO,188609,
SIO,188610,
SIO,188611,
SIO,188612,
SIO,188701,
SIO,188702,
SIO,188703,
SIO,188704,
SIO,188705,
SIO,188706,
SIO,188707,
SIO,188708,
SIO,188709,
SIO,188710,
SIO,188711,
SIO,188712,
SIO,188801,
SIO,188802,
SIO,188803,
SIO,188804,
SIO,188805,
SIO,188806,
SIO,188807,
SIO,188808,
SIO,188809,
SIO,188810,
SIO,188811,
SIO,188812,
SIO,188901,
SIO,188902,
SIO,188903,
SIO,188904,
SIO,188905,
SIO,188906,
SIO,188907,
SIO,188908,
SIO,188909,
SIO,188910,
SIO,188911,
SIO,188912,
SIO,189001,
SIO,189002,
SIO,189003,
SIO,189004,
SIO,189005,
SIO,189006,
SIO,189007,
SIO,189008,
SIO,189009,
SIO,189010,
SIO,189011,
SIO,189012,
SIO,189101,
SIO,189102,
SIO,189103,
SIO,189104,
SIO,189105,
SIO,189106,
SIO,189107,
SIO,189108,
SIO,189109,
SIO,189110,
SIO,189111,
SIO,189112,
SIO,189201,
SIO,189202,
SIO,189203,
SIO,189204,
SIO,189205,
SIO,189206,
SIO,189207,
SIO,189208,
SIO,189209,
SIO,189210,
SIO,189211,
SIO,189212,
SIO,189301,
SIO,189302,
SIO,189303,
SIO,189304,
SIO,189305,
SIO,189306,
SIO,189307,
SIO,189308,
SIO,189309,
SIO,189310,
SIO,189311,
SIO,189312,
SIO,189401,
SIO,189402,
SIO,189403,
SIO,189404,
SIO,189405,
SIO,189406,
SIO,189407,
SIO,189408,
SIO,189409,
SIO,189410,
SIO,189411,
SIO,189412,
SIO,189501,
SIO,189502,
SIO,189503,
SIO,189504,
SIO,189505,
SIO,189506,
SIO,189507,
SIO,189508,
SIO,189509,
SIO,189510,
SIO,189511,
SIO,189512,
SIO,189601,
SIO,189602,
SIO,189603,
SIO,189604,
SIO,189605,
SIO,189606,
SIO,189607,
SIO,189608,
SIO,189609,
SIO,189610,
SIO,189611,
SIO,189612,
SIO,189701,
SIO,189702,
SIO,189703,
SIO,189704,
SIO,189705,
SIO,189706,
SIO,189707,
SIO,189708,
SIO,189709,
SIO,189710,
SIO,189711,
SIO,189712,
SIO,189801,
SIO,189802,
SIO,189803,
SIO,189804,
SIO,189805,
SIO,189806,
SIO,189807,
SIO,189808,
SIO,189809,
SIO,189810,
SIO,189811,
SIO,189812,
SIO,189901,
SIO,189902,
SIO,189903,
SIO,189904,
SIO,189905,
SIO,189906,
SIO,189907,
SIO,189908,
SIO,189909,
SIO,189910,
SIO,189911,
SIO,189912,
SIO,190001,
SIO,190002,
SIO,190003,
SIO,190004,
SIO,190005,
SIO,190006,
SIO,190007,
SIO,190008,
SIO,190009,
SIO,190010,
SIO,190011,
SIO,190012,
SIO,190101,
SIO,190102,
SIO,190103,
SIO,190104,
SIO,190105,
SIO,190106,
SIO,190107,
SIO,190108,
SIO,190109,
SIO,190110,
SIO,190111,
SIO,190112,
SIO,190201,
SIO,190202,
SIO,190203,
SIO,190204,
SIO,190205,
SIO,190206,
SIO,190207,
SIO,190208,
SIO,190209,
SIO,190210,
SIO,190211,
SIO,190212,
SIO,190301,
SIO,190302,
SIO,190303,
SIO,190304,
SIO,190305,
SIO,190306,
SIO,190307,
SIO,190308,
SIO,190309,
SIO,190310,
SIO,190311,
SIO,190312,
SIO,190401,
SIO,190402,
SIO,190403,
SIO,190404,
SIO,190405,
SIO,190406,
SIO,190407,
SIO,190408,
SIO,190409,
SIO,190410,
SIO,190411,
SIO,190412,
SIO,190501,
SIO,190502,
SIO,190503,
SIO,190504,
SIO,190505,
SIO,190506,
SIO,190507,
SIO,190508,
SIO,190509,
SIO,190510,
SIO,190511,
SIO,190512,
SIO,190601,
SIO,190602,
SIO,190603,
SIO,190604,
SIO,190605,
SIO,190606,
SIO,190607,
SIO,190608,
SIO,190609,
SIO,190610,
SIO,190611,
SIO,190612,
SIO,190701,
SIO,190702,
SIO,190703,
SIO,190704,
SIO,190705,
SIO,190706,
SIO,190707,
SIO,190708,
SIO,190709,
SIO,190710,
SIO,190711,
SIO,190712,
SIO,190801,
SIO,190802,
SIO,190803,
SIO,190804,
SIO,190805,
SIO,190806,
SIO,190807,
SIO,190808,
SIO,190809,
SIO,190810,
SIO,190811,
SIO,190812,
SIO,190901,
SIO,190902,
SIO,190903,
SIO,190904,
SIO,190905,
SIO,190906,
SIO,190907,
SIO,190908,
SIO,190909,
SIO,190910,
SIO,190911,
SIO,190912,
SIO,191001,
SIO,191002,
SIO,191003,
SIO,191004,
SIO,191005,
SIO,191006,
SIO,191007,
SIO,191008,
SIO,191009,
SIO,191010,
SIO,191011,
SIO,191012,
SIO,191101,
SIO,191102,
SIO,191103,
SIO,191104,
SIO,191105,
SIO,191106,
SIO,191107,
SIO,191108,
SIO,191109,
SIO,191110,
SIO,191111,
SIO,191112,
SIO,191201,
SIO,191202,
SIO,191203,
SIO,191204,
SIO,191205,
SIO,191206,
SIO,191207,
SIO,191208,
SIO,191209,
SIO,191210,
SIO,191211,
SIO,191212,
SIO,191301,
SIO,191302,
SIO,191303,
SIO,191304,
SIO,191305,
SIO,191306,
SIO,191307,
SIO,191308,
SIO,191309,
SIO,191310,
SIO,191311,
SIO,191312,
SIO,191401,
SIO,191402,
SIO,191403,
SIO,191404,
SIO,191405,
SIO,191406,
SIO,191407,
SIO,191408,
SIO,191409,
SIO,191410,
SIO,191411,
SIO,191412,
SIO,191501,
SIO,191502,
SIO,191503,
SIO,191504,
SIO,191505,
SIO,191506,
SIO,191507,
SIO,191508,
SIO,191509,
SIO,191510,
SIO,191511,
SIO,191512,
SIO,191601,
SIO,191602,
SIO,191603,
SIO,191604,
